t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
27.559,517728,2431876,0,2949604,2949604,92,1717612544,0.1
27.660,456528,1432452,0,1888980,2948728,93,1742778368,0.1
27.760,522544,1448836,0,1971380,2948728,93,1767944192,0.1
27.861,474840,1497988,0,1972828,2948728,93,1786007552,0.1
27.962,521444,1540996,0,2062440,2948728,93,1802784768,0.1
28.062,456528,1563524,0,2020052,2948728,93,1836339200,0.1
28.163,520060,1590148,0,2110208,2948728,93,1853116416,0.1
28.263,456528,1629076,0,2085604,2948728,93,1869893632,0.1
28.364,468760,1641396,0,2110156,2948728,93,1894019072,0.1
28.464,456528,1684404,0,2140932,2948728,93,1910796288,0.1
28.565,456528,1587644,0,2044172,2948728,94,1935962112,0.1
28.666,508656,1641684,0,2150340,2948728,94,1952739328,0.1
28.766,512168,1647828,0,2159996,2948728,94,1973272576,0.1
28.867,456528,1718660,0,2175188,2948728,94,1994268672,0.1
28.968,512464,1718660,0,2231124,2948728,94,2032775168,0.08
29.068,512464,2907616,0,3420080,3463364,96,2032775168,0.08
29.169,512464,2533128,0,3045592,3568844,96,2032775168,0.08
29.269,512464,2639644,0,3152108,3568844,97,2032775168,0.08
29.370,512464,2646124,0,3158588,3568844,98,2032775168,0.08
29.470,512464,2747756,0,3260220,3568844,98,2032775168,0.08
29.571,512464,2852748,0,3365212,3568844,98,2032775168,0.08
29.672,512464,2969532,0,3481996,3568844,98,2032775168,0.08
29.773,512464,3094460,0,3606924,3606924,98,2032775168,0.08
29.873,512464,3192844,0,3705308,3705308,98,2032775168,0.08
29.974,512464,3278860,0,3791324,3791324,98,2032775168,0.08
30.075,512464,3373068,0,3885532,3885532,98,2032775168,0.08
30.175,512464,3463180,0,3975644,3975644,98,2032775168,0.08
30.276,512464,3547148,0,4059612,4059612,98,2032775168,0.08
30.377,512464,3635212,0,4147676,4147676,98,2032775168,0.08
30.478,512464,2668556,0,3181020,4228960,98,2032775168,0.08
30.578,512464,2742284,0,3254748,4228960,99,2032775168,0.08
30.679,512464,2816012,0,3328476,4228960,99,2032775168,0.08
30.780,512464,2904076,0,3416540,4228960,99,2032775168,0.08
