t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
28.744,489336,1001176,0,1490512,2334844,61,5832704,60.48
28.844,489336,1072008,0,1561344,2334844,61,5832704,60.48
28.944,545272,2091468,0,2636740,2636740,61,5832704,60.48
29.045,545272,2245280,0,2790552,2790552,61,5832704,60.48
29.145,545272,2247476,0,2792748,2792748,61,5832704,60.48
29.246,545272,2247728,0,2793000,2793000,61,5832704,60.48
29.346,545272,2247728,0,2793000,2793000,61,5832704,60.48
29.446,545272,2247760,0,2793032,2793032,61,5832704,60.48
29.547,489336,2249116,0,2738452,2793728,61,5832704,60.48
29.647,556912,2249116,0,2806028,2806028,61,5832704,58.4
29.748,556912,2249116,0,2806028,2806028,61,5832704,58.4
29.848,556912,2249116,0,2806028,2806028,61,5832704,58.4
29.949,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.049,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.149,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.250,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.350,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.450,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.551,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.651,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.752,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.852,556912,2249116,0,2806028,2806028,61,5832704,58.4
30.952,556912,2249116,0,2806028,2806028,61,5832704,58.4
31.053,556912,2249116,0,2806028,2806028,61,5832704,58.4
31.153,556912,2249116,0,2806028,2806028,61,5832704,58.4
31.254,556912,2249116,0,2806028,2806028,61,5832704,58.4
31.354,556912,2249116,0,2806028,2806028,61,5832704,58.4
31.454,556912,2249116,0,2806028,2806028,61,5832704,58.4
31.555,556912,2249116,0,2806028,2806028,61,5832704,58.4
31.655,489336,2249116,0,2738452,2805340,61,5832704,64.85
31.756,556424,2249116,0,2805540,2805540,61,5832704,64.85
