t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
30.752,469216,2791992,0,3261208,3314316,61,2577682432,0.5
30.853,524624,2839736,0,3364360,3364360,61,2594619392,0.5
30.954,485784,2874552,0,3360336,3398284,61,2635059200,0.5
31.054,527716,2874556,0,3402272,3402272,61,2657669120,0.5
31.155,527716,2874556,0,3402272,3402272,61,2657669120,0.5
31.255,527716,2874556,0,3402272,3402272,61,2657669120,0.5
31.356,527716,2874556,0,3402272,3402272,61,2657669120,0.5
31.456,527716,2874556,0,3402272,3402272,61,2657669120,0.5
31.557,527716,2874556,0,3402272,3402272,61,2657669120,0.5
31.657,527716,2874556,0,3402272,3402272,61,2657669120,0.5
31.757,453364,2874556,0,3327920,3401356,61,2657669120,0.5
31.858,510528,2874556,0,3385084,3401356,61,2657669120,0.5
31.958,453364,2874556,0,3327920,3401440,61,2657669120,0.5
32.058,527832,2874556,0,3402388,3402388,61,2657669120,0.5
32.159,485824,2874556,0,3360380,3401460,61,2659766272,0.5
32.259,453368,2874556,0,3327924,3401460,61,2663632896,0.5
32.360,493424,2874556,0,3367980,3405812,61,2663632896,0.5
32.460,519904,2874556,0,3394460,3405812,61,2663632896,0.5
32.560,477388,2874556,0,3351944,3406164,61,2663632896,0.41
32.661,457428,2874556,0,3331984,3406420,61,2663632896,0.41
32.761,528376,2874556,0,3402932,3406420,61,2663632896,0.41
32.861,491380,2874556,0,3365936,3407572,61,2663632896,0.41
32.962,457428,2874556,0,3331984,3407572,61,2663632896,0.41
33.062,501312,2874556,0,3375868,3407572,61,2663632896,0.41
33.163,524228,2874556,0,3398784,3407572,61,2663632896,0.41
33.263,503100,2874556,0,3377656,3407572,61,2663632896,0.41
33.363,465028,2874556,0,3339584,3407572,61,2663632896,0.41
33.464,457428,2874556,0,3331984,3407572,61,2663632896,0.41
33.564,533940,2874556,0,3408496,3408496,61,2663632896,0.41
33.664,509044,2874556,0,3383600,3407572,61,2663632896,0.41
33.765,457428,2874556,0,3331984,3407572,61,2663632896,0.41
33.865,457428,2874556,0,3331984,3407572,61,2667827200,0.41
33.966,524224,2874556,0,3398780,3407572,61,2667827200,0.41
34.066,502608,2874556,0,3377164,3407572,61,2667827200,0.41
34.166,457712,2874556,0,3332268,3408340,61,2667827200,0.41
34.267,457428,2874556,0,3331984,3408852,61,2667827200,0.41
34.367,532760,2874556,0,3407316,3408852,61,2667827200,0.41
34.468,509628,2874556,0,3384184,3409492,61,2667827200,0.41
34.568,478240,2874556,0,3352796,3409876,61,2667827200,0.33
34.668,457428,2874556,0,3331984,3409876,61,2667827200,0.33
34.769,534960,2874556,0,3409516,3409876,61,2667827200,0.33
34.869,515868,2874556,0,3390424,3409876,61,2667827200,0.33
34.970,485580,2874556,0,3360136,3409876,61,2667827200,0.33
35.070,457428,2874556,0,3331984,3409876,61,2667827200,0.33
35.170,537236,2874556,0,3411792,3411792,61,2667827200,0.33
35.271,501864,2874556,0,3376420,3410900,61,2667827200,0.33
35.371,457428,2874556,0,3331984,3410900,61,2667827200,0.33
35.471,532528,2880700,0,3413228,3413228,61,2667827200,0.33
35.572,459796,823484,0,1283280,3420500,62,2667827200,0.33
35.672,538492,832700,0,1371192,3420500,62,2667827200,0.33
35.773,459764,906428,0,1366192,3420500,62,2667827200,0.33
35.873,538524,935100,0,1473624,3420500,62,2667827200,0.33
35.973,488584,988348,0,1476932,3420500,62,2667827200,0.33
36.074,539452,1041596,0,1581048,3420500,62,2667827200,0.33
36.174,497392,1080508,0,1577900,3420500,62,2667827200,0.33
36.274,539320,1148092,0,1687412,3420500,62,2667827200,0.33
36.375,508176,1168572,0,1676748,3420500,62,2668023808,0.33
36.475,540176,3239484,0,3779660,3779660,62,2668023808,0.27
36.576,540176,3259328,0,3799504,3799504,62,2668023808,0.27
36.676,540176,3261120,0,3801296,3801296,62,2668023808,0.27
36.776,540176,3261376,0,3801552,3801552,62,2668023808,0.27
36.877,540176,3261704,0,3801880,3801880,62,2668023808,0.27
36.977,540176,3261832,0,3802008,3802008,62,2668023808,0.27
37.077,540176,3263240,0,3803416,3803416,62,2668023808,0.27
37.178,540176,3263692,0,3803868,3803868,62,2668023808,0.27
37.278,462840,3263692,0,3726532,3802992,62,2668023808,0.27
37.378,539332,3263692,0,3803024,3803024,62,2668023808,0.27
37.479,458824,3263692,0,3722516,3804392,62,2668023808,0.27
37.579,521572,3263692,0,3785264,3804392,62,2668023808,0.27
37.680,458824,3263692,0,3722516,3804392,62,2668023808,0.27
37.780,518564,3263692,0,3782256,3804392,62,2668023808,0.27
37.880,495248,3263692,0,3758940,3804392,62,2668023808,0.27
37.981,495432,3263692,0,3759124,3804392,62,2668023808,0.27
38.081,458824,3263692,0,3722516,3804392,62,2668023808,0.27
38.181,505104,3263692,0,3768796,3804392,62,2668023808,0.27
38.282,540260,3263692,0,3803952,3804392,62,2668023808,0.27
38.382,477436,3263692,0,3741128,3804520,62,2668023808,0.27
38.482,510232,3263692,0,3773924,3804520,62,2668023808,0.22
38.583,542704,3263692,0,3806396,3806396,62,2668023808,0.22
38.683,458824,3263692,0,3722516,3805544,62,2668023808,0.22
38.784,502336,3263692,0,3766028,3805544,62,2668023808,0.22
38.884,539168,3263692,0,3802860,3805544,62,2668023808,0.22
38.984,458824,3263692,0,3722516,3805544,62,2668023808,0.22
39.085,509908,3263692,0,3773600,3805544,62,2668023808,0.22
39.185,541408,3263692,0,3805100,3805544,62,2668023808,0.22
39.285,490508,3263692,0,3754200,3805544,62,2668023808,0.22
39.386,533440,3263692,0,3797132,3805544,62,2668023808,0.22
39.486,458824,3263692,0,3722516,3805544,62,2668023808,0.22
39.586,506680,3263692,0,3770372,3805544,62,2668023808,0.22
39.687,541676,3263692,0,3805368,3805544,62,2668023808,0.22
39.787,467312,3263692,0,3731004,3805544,62,2668023808,0.22
39.887,515564,3263692,0,3779256,3805544,62,2668023808,0.22
39.988,458824,3263692,0,3722516,3805672,62,2668023808,0.22
40.088,486120,3263692,0,3749812,3805672,62,2668023808,0.22
40.188,526736,3263692,0,3790428,3805672,62,2668023808,0.22
40.289,458824,3263692,0,3722516,3806184,62,2668023808,0.22
40.389,500852,3263692,0,3764544,3806184,62,2668023808,0.22
40.490,540884,3263692,0,3804576,3806184,62,2668023808,0.18
40.590,458824,3263692,0,3722516,3807208,62,2668023808,0.18
40.690,509620,3263692,0,3773312,3807208,62,2668023808,0.18
40.791,544968,3263692,0,3808660,3808660,62,2668023808,0.18
40.891,460084,3263692,0,3723776,3807848,62,2668023808,0.18
40.991,524200,3263692,0,3787892,3807848,62,2668023808,0.18
41.092,458824,3263692,0,3722516,3807848,62,2668023808,0.18
41.192,526744,3263692,0,3790436,3807848,62,2668023808,0.18
41.293,458824,3263692,0,3722516,3807848,62,2668023808,0.18
41.393,500264,3263692,0,3763956,3807848,62,2668023808,0.18
41.493,536448,3263692,0,3800140,3807848,62,2668023808,0.18
41.594,458824,3263692,0,3722516,3807848,62,2668023808,0.18
41.694,540400,3263692,0,3804092,3807848,62,2668023808,0.18
41.794,509588,3263692,0,3773280,3807848,62,2668023808,0.18
41.895,458824,3263692,0,3722516,3808360,62,2668023808,0.18
41.995,541244,3263692,0,3804936,3808360,62,2668023808,0.18
42.096,510816,3263692,0,3774508,3808360,62,2668023808,0.18
42.196,458824,3263692,0,3722516,3808360,62,2668023808,0.18
42.296,519880,3263692,0,3783572,3808360,62,2668023808,0.18
42.397,458824,3263692,0,3722516,3808360,62,2668023808,0.18
42.497,525112,3263692,0,3788804,3808360,62,2668023808,0.15
42.598,458824,3263692,0,3722516,3808360,62,2668023808,0.15
42.698,458824,3263692,0,3722516,3808360,62,2668023808,0.15
42.798,458824,3263692,0,3722516,3808360,62,2668023808,0.15
42.899,458824,3263692,0,3722516,3808360,62,2668023808,0.15
42.999,458824,3263692,0,3722516,3808360,62,2668023808,0.15
43.100,458824,3263692,0,3722516,3808360,62,2668023808,0.15
43.200,458824,3263692,0,3722516,3808360,62,2668023808,0.15
43.301,458824,3263692,0,3722516,3808360,62,2668023808,0.15
43.401,458824,377468,0,836292,3808360,62,2668023808,0.15
43.501,426052,473636,0,899688,3808360,64,2668023808,0.15
43.602,426052,627592,0,1053644,3808360,66,2668023808,0.15
43.702,476776,646348,0,1123124,3808360,88,2668023808,0.15
43.803,447276,647724,0,1095000,3808360,96,2668023808,0.15
43.903,448724,706708,0,1155432,3808360,98,2668023808,0.15
44.003,452940,682936,0,1135876,3808360,100,2668023808,0.15
44.104,452940,748312,0,1201252,3808360,100,2668023808,0.15
44.204,452940,682520,0,1135460,3808360,101,2668023808,0.15
44.305,452940,725584,0,1178524,3808360,103,2668023808,0.15
44.405,452940,787844,0,1240784,3808360,103,2668023808,0.15
44.506,457804,854760,0,1312564,3808360,103,2668023808,0.12
44.606,457804,882712,0,1340516,3808360,104,2668023808,0.12
44.706,457804,941080,0,1398884,3808360,104,2668023808,0.12
44.807,457804,729820,0,1187624,3808360,105,2668023808,0.12
44.907,465260,780028,0,1245288,3808360,105,2668023808,0.12
45.008,492996,827100,0,1320096,3808360,105,2668023808,0.12
45.108,457804,905028,0,1362832,3808360,107,2668023808,0.12
45.209,457804,913528,0,1371332,3808360,108,2668023808,0.12
45.309,457804,968472,0,1426276,3808360,108,2668023808,0.12
