t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
36.148,535972,3362712,0,3898684,5744632,169,3477880832,11.82
36.248,504600,3362712,0,3867312,5744632,169,3499835392,11.82
36.349,461504,3362840,0,3824344,5744632,169,3525001216,11.82
36.449,522536,3362840,0,3885376,5744632,169,3566944256,11.82
36.549,475172,3364992,0,3840164,5744632,169,3583721472,11.82
36.650,536212,3366936,0,3903148,5744632,169,3617275904,11.82
36.750,517348,3366936,0,3884284,5744632,169,3650830336,10.22
36.851,461504,3366936,0,3828440,5744632,169,3675996160,10.22
36.951,516024,3366680,0,3882704,5744632,169,3703259136,10.22
37.052,536880,3366664,0,3903544,5744632,169,3717939200,10.22
37.152,503224,3366664,0,3869888,5744632,169,3751493632,10.22
37.252,537920,3366664,0,3904584,5744632,169,3768270848,10.22
37.353,509792,3366664,0,3876456,5744632,169,3808612352,10.22
37.453,461504,3366664,0,3828168,5744632,169,3817000960,10.22
37.553,519904,3366664,0,3886568,5744632,169,3858944000,10.22
37.654,461504,3366664,0,3828168,5744632,169,3875721216,10.22
37.754,528304,3366664,0,3894968,5744632,169,3909275648,10.22
37.855,461504,3366680,0,3828184,5744632,169,3934441472,10.22
37.955,537740,3366696,0,3904436,5744632,169,3967995904,10.22
38.055,461504,3366696,0,3828200,5744632,169,3973361664,10.22
38.156,498416,3366696,0,3865112,5744632,169,3998527488,10.22
38.256,537936,3366696,0,3904632,5744632,169,4015304704,10.22
38.356,498712,3366696,0,3865408,5744632,169,4040470528,10.22
38.457,538016,3366952,0,3904968,5744632,169,4057247744,10.22
38.557,517720,3366952,0,3884672,5744632,169,4090802176,10.22
38.658,466104,3372328,0,3838432,5744632,169,4107579392,10.22
38.758,530212,3372328,0,3902540,5744632,169,4133761024,11.27
38.858,434820,3374376,0,3809196,5744632,169,4179902464,11.27
38.959,516264,3374376,0,3890640,5744632,169,4211097600,11.27
39.059,484516,3374376,0,3858892,5744632,169,4244652032,11.27
39.159,518000,3374376,0,3892376,5744632,169,4269817856,11.27
39.260,511568,3374376,0,3885944,5744632,169,4297998336,11.27
39.360,462232,3374376,0,3836608,5744632,169,4314775552,11.27
39.460,524080,3374376,0,3898456,5744632,169,4356718592,11.27
39.561,462232,3374376,0,3836608,5744632,169,4365107200,11.27
39.661,493920,3374376,0,3868296,5744632,169,4381884416,11.27
39.762,541024,3374376,0,3915400,5744632,169,4415438848,11.27
39.862,513624,3374376,0,3888000,5744632,169,4448993280,11.27
39.962,467584,3374376,0,3841960,5744632,169,4482547712,11.27
40.063,539764,3374376,0,3914140,5744632,169,4516102144,11.27
40.163,475772,3374376,0,3850148,5744632,169,4539621376,11.27
40.263,540236,3374376,0,3914612,5744632,169,4564787200,11.27
40.364,464852,3374344,0,3839196,5744632,169,4598341632,11.27
40.464,536816,3374344,0,3911160,5744632,169,4606730240,11.27
40.565,525900,3374344,0,3900244,5744632,169,4641931264,11.27
40.665,470896,3374344,0,3845240,5744632,169,4658708480,11.94
40.765,536956,3374344,0,3911300,5744632,169,4700651520,11.94
40.866,470896,3374344,0,3845240,5744632,169,4717428736,11.94
40.966,545996,3374344,0,3920340,5744632,169,4750983168,11.94
41.067,545996,2394156,0,2940152,5744632,169,4751052800,11.94
41.168,470896,1321776,0,1792672,5744632,170,4778799104,11.94
41.268,539332,1321776,0,1861108,5744632,170,4803964928,11.94
41.368,551960,1382292,0,1934252,5744632,170,4812353536,11.94
41.469,506324,1402916,0,1909240,5744632,170,4830085120,11.94
