t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
15.383,882912,171100,0,1054012,1978488
15.433,882920,171100,0,1054020,1978488
15.483,882928,171100,0,1054028,1978488
15.534,882932,171100,0,1054032,1978488
15.584,882932,171100,0,1054032,1978488
15.634,882932,171100,0,1054032,1978488
15.684,882936,171100,0,1054036,1978488
15.734,882936,171100,0,1054036,1978488
15.785,882940,171100,0,1054040,1978488
15.835,882940,171100,0,1054040,1978488
15.885,882944,171100,0,1054044,1978488
15.935,882944,171100,0,1054044,1978488
15.986,882944,171100,0,1054044,1978488
16.036,882944,171100,0,1054044,1978488
16.086,882944,171100,0,1054044,1978488
16.136,882944,171100,0,1054044,1978488
16.187,882944,171100,0,1054044,1978488
16.237,882944,171100,0,1054044,1978488
16.287,882944,171100,0,1054044,1978488
16.337,882944,171100,0,1054044,1978488
16.387,882944,171100,0,1054044,1978488
16.438,882944,171100,0,1054044,1978488
16.488,882944,171100,0,1054044,1978488
16.538,882944,171100,0,1054044,1978488
16.588,882944,171100,0,1054044,1978488
16.639,882944,171100,0,1054044,1978488
16.689,882944,171100,0,1054044,1978488
16.739,882944,171100,0,1054044,1978488
16.789,882944,171100,0,1054044,1978488
16.839,882944,171100,0,1054044,1978488
16.890,882944,171100,0,1054044,1978488
16.940,882944,171100,0,1054044,1978488
16.990,882944,171100,0,1054044,1978488
17.040,882944,171100,0,1054044,1978488
17.091,882944,171100,0,1054044,1978488
17.141,882944,171100,0,1054044,1978488
17.191,882944,171100,0,1054044,1978488
17.241,882944,171100,0,1054044,1978488
17.291,882944,171100,0,1054044,1978488
17.342,882944,171100,0,1054044,1978488
17.392,882952,171100,0,1054052,1978488
17.442,882956,171100,0,1054056,1978488
17.492,882960,171100,0,1054060,1978488
17.542,882964,171100,0,1054064,1978488
17.593,882964,171100,0,1054064,1978488
17.643,883172,171100,0,1054272,1978488
17.693,883220,171100,0,1054320,1978488
17.743,883228,171100,0,1054328,1978488
17.794,883228,171100,0,1054328,1978488
17.844,883228,171100,0,1054328,1978488
17.894,883228,171100,0,1054328,1978488
17.944,883228,171100,0,1054328,1978488
17.994,328400,92972,0,421372,1978488
18.045,328400,92972,0,421372,1978488
18.095,328400,92972,0,421372,1978488
18.145,328400,92972,0,421372,1978488
18.195,328400,92972,0,421372,1978488
18.245,328400,92972,0,421372,1978488
18.296,328400,92972,0,421372,1978488
18.346,328400,92972,0,421372,1978488
18.396,328400,92972,0,421372,1978488
18.446,328400,92972,0,421372,1978488
18.497,328400,92972,0,421372,1978488
18.547,328400,92972,0,421372,1978488
18.597,328400,92972,0,421372,1978488
18.647,328400,92972,0,421372,1978488
18.698,328400,92972,0,421372,1978488
18.748,328400,92972,0,421372,1978488
18.798,328400,92972,0,421372,1978488
18.848,328400,92972,0,421372,1978488
18.899,328400,92972,0,421372,1978488
18.949,328400,92972,0,421372,1978488
18.999,328400,92972,0,421372,1978488
19.049,328400,92972,0,421372,1978488
19.099,328400,92972,0,421372,1978488
19.150,334476,93484,0,427960,1978488
19.200,347652,93484,0,441136,1978488
19.250,360236,93484,0,453720,1978488
19.300,372492,93484,0,465976,1978488
19.351,384652,93484,0,478136,1978488
19.401,396872,93484,0,490356,1978488
19.451,408984,93484,0,502468,1978488
19.501,419540,93484,0,513024,1978488
19.552,428636,93484,0,522120,1978488
19.602,435412,93484,0,528896,1978488
19.652,444956,93484,0,538440,1978488
19.702,454724,93484,0,548208,1978488
19.753,463636,93484,0,557120,1978488
19.803,474072,93484,0,567556,1978488
19.853,484112,93484,0,577596,1978488
19.903,494444,93484,0,587928,1978488
19.954,504056,93484,0,597540,1978488
20.004,511624,93484,0,605108,1978488
20.054,512740,93996,0,606736,1978488
20.104,512740,93996,0,606736,1978488
20.155,512740,93996,0,606736,1978488
20.205,512740,93996,0,606736,1978488
20.255,512740,93996,0,606736,1978488
20.306,512740,93996,0,606736,1978488
20.356,512740,93996,0,606736,1978488
20.406,512740,93996,0,606736,1978488
20.456,512740,93996,0,606736,1978488
20.507,512740,93996,0,606736,1978488
20.557,512740,93996,0,606736,1978488
20.607,512740,93996,0,606736,1978488
20.657,334224,93996,0,428220,1978488
20.708,343588,99712,0,443300,1978488
20.758,346608,105292,0,451900,1978488
20.808,348920,112136,0,461056,1978488
20.858,353740,111532,0,465272,1978488
20.909,354768,133580,0,488348,1978488
20.959,356820,141828,0,498648,1978488
21.009,348732,154476,0,503208,1978488
21.059,356184,134812,0,490996,1978488
21.110,360276,139596,0,499872,1978488
21.160,361368,155276,0,516644,1978488
21.210,363896,177028,0,540924,1978488
21.260,365944,201232,0,567176,1978488
21.311,367992,192304,0,560296,1978488
21.361,370040,212224,0,582264,1978488
21.411,372088,225176,0,597264,1978488
21.461,374140,173760,0,547900,1978488
21.512,376680,194168,0,570848,1978488
21.562,378276,218232,0,596508,1978488
21.612,381348,253468,0,634816,1978488
21.662,382372,266492,0,648864,1978488
21.713,384420,290364,0,674784,1978488
21.763,385444,305564,0,691008,1978488
21.813,386472,318588,0,705060,1978488
21.863,388524,335152,0,723676,1978488
21.914,388524,279084,0,667608,1978488
21.964,397796,279084,0,676880,1978488
22.014,408492,279340,0,687832,1978488
22.064,408492,287572,0,696064,1978488
22.115,408492,489036,0,897528,1978488
22.165,408492,558248,0,966740,1978488
22.215,408492,621024,0,1029516,1978488
22.265,408492,674704,0,1083196,1978488
22.315,408492,730212,0,1138704,1978488
22.366,408492,804148,0,1212640,1978488
22.416,408492,839004,0,1247496,1978488
22.466,408492,916932,0,1325424,1978488
22.516,408492,931236,0,1339728,1978488
22.566,408492,947008,0,1355500,1978488
22.617,408492,947008,0,1355500,1978488
22.667,408492,947008,0,1355500,1978488
22.717,408492,947008,0,1355500,1978488
22.767,408492,947008,0,1355500,1978488
22.818,408496,947008,0,1355504,1978488
22.868,408496,947008,0,1355504,1978488
22.918,408496,947008,0,1355504,1978488
22.968,408496,947008,0,1355504,1978488
23.018,408496,947008,0,1355504,1978488
23.069,408496,947008,0,1355504,1978488
23.119,408496,947008,0,1355504,1978488
23.169,408496,947008,0,1355504,1978488
23.219,408496,947008,0,1355504,1978488
23.270,408496,947008,0,1355504,1978488
23.320,408500,947008,0,1355508,1978488
23.370,408500,947008,0,1355508,1978488
23.420,408500,947008,0,1355508,1978488
23.470,408500,947008,0,1355508,1978488
23.521,408508,947008,0,1355516,1978488
23.571,408508,950320,0,1358828,1978488
23.621,408508,961136,0,1369644,1978488
23.671,408512,973424,0,1381936,1978488
23.722,408512,987880,0,1396392,1978488
23.772,408512,1022976,0,1431488,1978488
23.822,408512,1052736,0,1461248,1978488
23.872,408512,953984,0,1362496,1978488
23.922,408512,991012,0,1399524,1978488
23.973,408512,1022648,0,1431160,1978488
24.023,408512,1034964,0,1443476,1978488
24.073,408512,1059540,0,1468052,1978488
24.124,408512,1094360,0,1502872,1978488
