t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
19.374,886124,172868,0,1058992,1980008
19.424,886124,172868,0,1058992,1980008
19.474,886124,172868,0,1058992,1980008
19.525,331296,156484,0,487780,1980008
19.575,331296,94740,0,426036,1980008
19.625,331296,94740,0,426036,1980008
19.675,339144,95380,0,434524,1980008
19.725,352600,95380,0,447980,1980008
19.776,366420,95380,0,461800,1980008
19.826,380032,95380,0,475412,1980008
19.876,392204,95380,0,487584,1980008
19.926,404756,95380,0,500136,1980008
19.977,416216,95380,0,511596,1980008
20.027,428484,95380,0,523864,1980008
20.077,439072,95380,0,534452,1980008
20.127,451136,95380,0,546516,1980008
20.177,464256,95380,0,559636,1980008
20.228,477708,95380,0,573088,1980008
20.278,491212,95380,0,586592,1980008
20.328,504604,95380,0,599984,1980008
20.378,513732,95380,0,609112,1980008
20.429,513896,95764,0,609660,1980008
20.479,513896,95764,0,609660,1980008
20.529,513896,95764,0,609660,1980008
20.579,513896,95764,0,609660,1980008
20.629,513896,95764,0,609660,1980008
20.680,513896,95764,0,609660,1980008
20.730,513896,95764,0,609660,1980008
20.780,513896,95764,0,609660,1980008
20.830,513896,95764,0,609660,1980008
20.881,513896,95764,0,609660,1980008
20.931,334140,95764,0,429904,1980008
20.981,343944,101480,0,445424,1980008
21.031,348992,105768,0,454760,1980008
21.082,350500,124664,0,475164,1980008
21.132,355956,118828,0,474784,1980008
21.182,358004,147620,0,505624,1980008
21.232,361352,134884,0,496236,1980008
21.282,363404,157044,0,520448,1980008
21.333,366476,192020,0,558496,1980008
21.383,369548,194072,0,563620,1980008
21.433,372620,225432,0,598052,1980008
21.483,374668,172228,0,546896,1980008
21.534,377748,207488,0,585236,1980008
21.584,380820,242212,0,623032,1980008
21.634,383892,281284,0,665176,1980008
21.684,385940,307332,0,693272,1980008
21.734,387996,333380,0,721376,1980008
21.785,408988,281088,0,690076,1980008
21.835,408988,420860,0,829848,1980008
21.885,408988,577856,0,986844,1980008
21.936,408988,641220,0,1050208,1980008
21.986,408988,730448,0,1139436,1980008
22.036,408988,758452,0,1167440,1980008
22.086,408988,860996,0,1269984,1980008
22.137,408988,886508,0,1295496,1980008
22.187,408988,909040,0,1318028,1980008
22.237,408988,948776,0,1357764,1980008
22.287,408988,948776,0,1357764,1980008
22.338,408988,948776,0,1357764,1980008
22.388,408992,948776,0,1357768,1980008
22.438,408996,948776,0,1357772,1980008
22.488,408996,948776,0,1357772,1980008
22.538,408996,948776,0,1357772,1980008
22.589,409000,948776,0,1357776,1980008
22.639,409004,948776,0,1357780,1980008
22.689,409004,948776,0,1357780,1980008
22.739,409004,948776,0,1357780,1980008
22.790,409008,948776,0,1357784,1980008
22.840,409012,959032,0,1368044,1980008
22.890,409016,968024,0,1377040,1980008
22.940,410000,984152,0,1394152,1980008
22.991,410000,1035784,0,1445784,1980008
23.041,410000,1064488,0,1474488,1980008
23.091,410000,974584,0,1384584,1980008
23.141,410000,1016084,0,1426084,1980008
23.192,410000,1041376,0,1451376,1980008
23.242,410000,1061612,0,1471612,1980008
23.292,410000,1086188,0,1496188,1980008
23.342,410000,1096228,0,1506228,1980008
23.393,410000,1116068,0,1526068,1980008
23.443,410000,1142556,0,1552556,1980008
23.493,410000,1151080,0,1561080,1980008
23.544,410000,1030676,0,1440676,1980008
