t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
19.508,551120,93316,0,644436,1986092
19.558,551120,93316,0,644436,1986092
19.608,551120,93316,0,644436,1986092
19.659,551120,93316,0,644436,1986092
19.709,371372,93316,0,464688,1986092
19.759,373420,102772,0,476192,1986092
19.809,376284,111456,0,487740,1986092
19.859,378540,116980,0,495520,1986092
19.910,380588,145172,0,525760,1986092
19.960,382636,153796,0,536432,1986092
20.010,384684,142564,0,527248,1986092
20.060,387756,177828,0,565584,1986092
20.111,389804,200552,0,590356,1986092
20.161,392876,202056,0,594932,1986092
20.211,395948,224132,0,620080,1986092
20.261,397996,180880,0,578876,1986092
20.312,400044,205040,0,605084,1986092
20.362,403116,239764,0,642880,1986092
20.412,405164,265812,0,670976,1986092
20.462,407212,285328,0,692540,1986092
20.512,408236,304884,0,713120,1986092
20.563,410284,330932,0,741216,1986092
20.613,428292,278404,0,706696,1986092
20.663,431276,343340,0,774616,1986092
20.713,431276,519256,0,950532,1986092
20.764,431276,592268,0,1023544,1986092
20.814,431276,634256,0,1065532,1986092
20.864,431276,701552,0,1132828,1986092
20.914,431276,758500,0,1189776,1986092
20.965,431276,847432,0,1278708,1986092
21.015,431276,857752,0,1289028,1986092
21.065,431276,911128,0,1342404,1986092
21.115,431276,896860,0,1328136,1986092
21.166,431276,915416,0,1346692,1986092
21.216,431276,939608,0,1370884,1986092
21.266,431276,946328,0,1377604,1986092
21.316,431276,946328,0,1377604,1986092
21.367,431276,946328,0,1377604,1986092
21.417,431276,946328,0,1377604,1986092
21.467,431276,946328,0,1377604,1986092
21.517,431276,946328,0,1377604,1986092
21.568,431276,946328,0,1377604,1986092
21.618,431276,946328,0,1377604,1986092
21.668,431276,946328,0,1377604,1986092
21.718,431276,946328,0,1377604,1986092
21.768,431276,946328,0,1377604,1986092
21.819,431276,946328,0,1377604,1986092
21.869,431276,946328,0,1377604,1986092
21.919,431276,946328,0,1377604,1986092
21.969,431276,949640,0,1380916,1986092
22.020,431276,960648,0,1391924,1986092
22.070,431276,972744,0,1404020,1986092
22.120,431276,996768,0,1428044,1986092
22.170,431276,1032352,0,1463628,1986092
22.220,431276,953144,0,1384420,1986092
22.271,431276,1001820,0,1433096,1986092
22.321,431276,1048152,0,1479428,1986092
22.371,431276,1091928,0,1523204,1986092
22.421,431276,1143168,0,1574444,1986092
22.472,431276,1049620,0,1480896,1986092
22.522,431276,1098140,0,1529416,1986092
22.572,431276,1126824,0,1558100,1986092
22.622,431276,1132968,0,1564244,1986092
22.673,431276,1132968,0,1564244,1986092
22.723,431276,1132968,0,1564244,1986092
22.773,431276,1132968,0,1564244,1986092
22.823,431276,1132968,0,1564244,1986092
22.873,431276,1132968,0,1564244,1986092
22.924,431276,1132968,0,1564244,1986092
22.974,431276,1132968,0,1564244,1986092
23.024,431276,1132968,0,1564244,1986092
23.075,431276,1132968,0,1564244,1986092
23.125,431276,1132968,0,1564244,1986092
23.175,431276,1132968,0,1564244,1986092
23.225,431276,1132968,0,1564244,1986092
23.276,431276,1143208,0,1574484,1986092
23.326,431276,1157544,0,1588820,1986092
23.376,431276,1188984,0,1620260,1986092
23.426,431276,1208864,0,1640140,1986092
23.477,431276,1254136,0,1685412,1986092
23.527,431276,1296204,0,1727480,1986092
23.577,431276,1075440,0,1506716,1986092
23.627,431276,1119060,0,1550336,1986092
23.678,431276,1155924,0,1587200,1986092
23.728,431276,1188692,0,1619968,1986092
23.778,431276,1227604,0,1658880,1986092
23.828,431276,1246036,0,1677312,1986092
23.878,431276,1268568,0,1699844,1986092
23.929,431276,1293144,0,1724420,1986092
23.979,431276,1305432,0,1736708,1986092
24.029,431276,1305432,0,1736708,1986092
24.079,431276,1305432,0,1736708,1986092
24.130,431276,1305432,0,1736708,1986092
24.180,431276,1305432,0,1736708,1986092
24.230,431276,1305432,0,1736708,1986092
24.280,431276,1305432,0,1736708,1986092
24.331,431276,1305432,0,1736708,1986092
24.381,431276,1305432,0,1736708,1986092
24.431,431276,1305432,0,1736708,1986092
24.481,431276,1305432,0,1736708,1986092
24.532,431276,1305432,0,1736708,1986092
24.582,431276,1305432,0,1736708,1986092
24.632,431276,1305432,0,1736708,1986092
24.682,431276,1313384,0,1744660,1986092
24.732,431276,1355640,0,1786916,1986092
24.783,431276,1401728,0,1833004,1986092
24.833,431276,1445760,0,1877036,1986092
24.883,431276,1494912,0,1926188,1986092
24.933,431276,1267136,0,1698412,1986092
24.984,431276,1289280,0,1720556,1986092
25.034,431276,1320000,0,1751276,1986092
25.084,431276,1358756,0,1790032,1986092
25.134,431276,1381440,0,1812716,1986092
25.185,431276,1095632,0,1526908,1986092
25.235,371372,884480,0,1255852,1986092
25.285,371372,884480,0,1255852,1986092
25.335,371372,884480,0,1255852,1986092
25.385,375508,884480,0,1259988,1986092
25.436,384748,884480,0,1269228,1986092
25.486,390712,884480,0,1275192,1986092
25.536,398320,884480,0,1282800,1986092
25.586,405480,884480,0,1289960,1986092
25.636,413212,884480,0,1297692,1986092
25.687,420080,884480,0,1304560,1986092
25.737,428308,884480,0,1312788,1986092
25.787,456112,884508,0,1340620,1986092
25.837,463856,884900,0,1348756,1986092
25.888,468156,884900,0,1353056,1986092
25.938,472520,884900,0,1357420,1986092
25.988,476828,884900,0,1361728,1986092
26.038,480700,884900,0,1365600,1986092
26.088,484912,884900,0,1369812,1986092
26.139,488908,884900,0,1373808,1986092
26.189,492448,884900,0,1377348,1986092
26.239,497612,884900,0,1382512,1986092
26.289,500964,884900,0,1385864,1986092
26.340,504912,884900,0,1389812,1986092
26.390,508360,884900,0,1393260,1986092
26.440,511772,884900,0,1396672,1986092
26.490,514624,884900,0,1399524,1986092
26.541,517844,884900,0,1402744,1986092
26.591,521248,884900,0,1406148,1986092
26.641,523204,884900,0,1408104,1986092
26.691,525364,884900,0,1410264,1986092
26.742,528144,884900,0,1413044,1986092
26.792,531320,884900,0,1416220,1986092
26.842,533560,884900,0,1418460,1986092
26.892,536804,884900,0,1421704,1986092
26.942,538940,884900,0,1423840,1986092
26.993,543676,884900,0,1428576,1986092
27.043,544552,884900,0,1429452,1986092
27.093,546304,884900,0,1431204,1986092
27.143,548784,884900,0,1433684,1986092
27.194,551184,884900,0,1436084,1986092
27.244,554140,884900,0,1439040,1986092
27.294,558116,884900,0,1443016,1986092
27.344,561648,884900,0,1446548,1986092
27.394,566476,884900,0,1451376,1986092
27.445,569396,884900,0,1454296,1986092
27.495,572892,884900,0,1457792,1986092
27.545,576284,884900,0,1461184,1986092
27.595,579392,884900,0,1464292,1986092
27.645,581976,884900,0,1466876,1986092
27.696,585264,884900,0,1470164,1986092
27.746,588196,884900,0,1473096,1986092
